Gene stable ID,Transcript stable ID,Gene name
ENSG00000259054,ENST00000557232,LINC02332
ENSG00000259953,ENST00000563434,
ENSG00000259953,ENST00000568421,
ENSG00000259953,ENST00000563249,
ENSG00000259953,ENST00000658557,
ENSG00000238197,ENST00000655379,PAXBP1-AS1
ENSG00000238197,ENST00000654247,PAXBP1-AS1
ENSG00000238197,ENST00000655758,PAXBP1-AS1
ENSG00000238197,ENST00000665120,PAXBP1-AS1
ENSG00000238197,ENST00000662524,PAXBP1-AS1
ENSG00000238197,ENST00000665654,PAXBP1-AS1
ENSG00000238197,ENST00000458479,PAXBP1-AS1
ENSG00000238197,ENST00000440052,PAXBP1-AS1
ENSG00000238197,ENST00000660366,PAXBP1-AS1
ENSG00000238197,ENST00000653345,PAXBP1-AS1
ENSG00000238197,ENST00000653730,PAXBP1-AS1
ENSG00000238197,ENST00000655910,PAXBP1-AS1
ENSG00000238197,ENST00000455170,PAXBP1-AS1
ENSG00000238197,ENST00000665598,PAXBP1-AS1
ENSG00000238197,ENST00000691027,PAXBP1-AS1
ENSG00000238197,ENST00000688416,PAXBP1-AS1
ENSG00000235262,ENST00000412242,KDM5C-IT1
ENSG00000287559,ENST00000659730,
ENSG00000241269,ENST00000342963,
ENSG00000232581,ENST00000434951,
ENSG00000275552,ENST00000612576,
ENSG00000254542,ENST00000534036,NAV2-AS3
ENSG00000203498,ENST00000423568,
ENSG00000235888,ENST00000655642,
ENSG00000235888,ENST00000417335,
ENSG00000235888,ENST00000663162,
ENSG00000235888,ENST00000652155,
ENSG00000235888,ENST00000666868,
ENSG00000235888,ENST00000419664,
ENSG00000235888,ENST00000689085,
ENSG00000235888,ENST00000691476,
ENSG00000258458,ENST00000650620,OXA1L-DT
ENSG00000258458,ENST00000653926,OXA1L-DT
ENSG00000258458,ENST00000554857,OXA1L-DT
ENSG00000258458,ENST00000553792,OXA1L-DT
ENSG00000258458,ENST00000554730,OXA1L-DT
ENSG00000287922,ENST00000652817,
ENSG00000278932,ENST00000622961,
ENSG00000278932,ENST00000622995,
ENSG00000278932,ENST00000625153,
ENSG00000278932,ENST00000624052,
ENSG00000278932,ENST00000623409,
ENSG00000278932,ENST00000624162,
ENSG00000278932,ENST00000669409,
ENSG00000278932,ENST00000692626,
ENSG00000278932,ENST00000692884,
ENSG00000278932,ENST00000685951,
ENSG00000278932,ENST00000686553,
ENSG00000278932,ENST00000691955,
ENSG00000278932,ENST00000686510,
ENSG00000278932,ENST00000686592,
ENSG00000278932,ENST00000685836,
ENSG00000278932,ENST00000693511,
ENSG00000278932,ENST00000690951,
ENSG00000233250,ENST00000418049,
ENSG00000254456,ENST00000526327,LINC02699
ENSG00000254456,ENST00000533049,LINC02699
ENSG00000254456,ENST00000533942,LINC02699
ENSG00000254456,ENST00000654912,LINC02699
ENSG00000259905,ENST00000650870,PWRN1
ENSG00000259905,ENST00000651558,PWRN1
ENSG00000259905,ENST00000565295,PWRN1
ENSG00000259905,ENST00000652316,PWRN1
ENSG00000259905,ENST00000651227,PWRN1
ENSG00000259905,ENST00000650803,PWRN1
ENSG00000259905,ENST00000570105,PWRN1
ENSG00000259905,ENST00000651215,PWRN1
ENSG00000259905,ENST00000651815,PWRN1
ENSG00000259905,ENST00000561964,PWRN1
ENSG00000259905,ENST00000566676,PWRN1
ENSG00000259905,ENST00000651552,PWRN1
ENSG00000259905,ENST00000650918,PWRN1
ENSG00000259905,ENST00000651067,PWRN1
ENSG00000259905,ENST00000566797,PWRN1
ENSG00000259905,ENST00000562244,PWRN1
ENSG00000259905,ENST00000565893,PWRN1
ENSG00000259905,ENST00000565512,PWRN1
ENSG00000259905,ENST00000568045,PWRN1
ENSG00000259905,ENST00000652025,PWRN1
ENSG00000259905,ENST00000650789,PWRN1
ENSG00000259905,ENST00000568609,PWRN1
ENSG00000259905,ENST00000569908,PWRN1
ENSG00000259905,ENST00000652526,PWRN1
ENSG00000259905,ENST00000652735,PWRN1
ENSG00000259905,ENST00000567647,PWRN1
ENSG00000259905,ENST00000565241,PWRN1
ENSG00000259905,ENST00000562501,PWRN1
ENSG00000259905,ENST00000652139,PWRN1
ENSG00000259905,ENST00000564898,PWRN1
ENSG00000259905,ENST00000568019,PWRN1
ENSG00000259905,ENST00000661140,PWRN1
ENSG00000259905,ENST00000668025,PWRN1
ENSG00000259905,ENST00000669910,PWRN1
ENSG00000259905,ENST00000666311,PWRN1
ENSG00000259905,ENST00000663854,PWRN1
ENSG00000259905,ENST00000663242,PWRN1
ENSG00000259905,ENST00000660695,PWRN1
ENSG00000259905,ENST00000662084,PWRN1
ENSG00000259905,ENST00000670841,PWRN1
ENSG00000259905,ENST00000660084,PWRN1
ENSG00000259905,ENST00000670594,PWRN1
ENSG00000259905,ENST00000668898,PWRN1
ENSG00000259905,ENST00000663548,PWRN1
ENSG00000259905,ENST00000661753,PWRN1
ENSG00000259905,ENST00000655991,PWRN1
ENSG00000259905,ENST00000661971,PWRN1
ENSG00000259905,ENST00000667702,PWRN1
ENSG00000259905,ENST00000665535,PWRN1
ENSG00000259905,ENST00000666127,PWRN1
ENSG00000259905,ENST00000661593,PWRN1
ENSG00000259905,ENST00000667431,PWRN1
ENSG00000259905,ENST00000669607,PWRN1
ENSG00000259905,ENST00000657530,PWRN1
ENSG00000259905,ENST00000669731,PWRN1
ENSG00000259905,ENST00000657427,PWRN1
ENSG00000255558,ENST00000531136,
ENSG00000289538,ENST00000692486,
ENSG00000289538,ENST00000691168,
ENSG00000289538,ENST00000685428,
ENSG00000227039,ENST00000441379,ITGB2-AS1
ENSG00000227039,ENST00000609694,ITGB2-AS1
ENSG00000227039,ENST00000609592,ITGB2-AS1
ENSG00000227039,ENST00000610063,ITGB2-AS1
ENSG00000227039,ENST00000608043,ITGB2-AS1
ENSG00000227039,ENST00000429132,ITGB2-AS1
ENSG00000227039,ENST00000688945,ITGB2-AS1
ENSG00000227039,ENST00000688119,ITGB2-AS1
ENSG00000227039,ENST00000692198,ITGB2-AS1
ENSG00000255260,ENST00000524855,
ENSG00000287548,ENST00000661088,
ENSG00000269220,ENST00000600723,LINC00528
ENSG00000286960,ENST00000659436,
ENSG00000287174,ENST00000652799,
ENSG00000272485,ENST00000606622,
ENSG00000229274,ENST00000436804,LINC02829
ENSG00000229274,ENST00000661850,LINC02829
ENSG00000287482,ENST00000670881,
ENSG00000261426,ENST00000567953,
ENSG00000260780,ENST00000568541,
ENSG00000277287,ENST00000621919,
ENSG00000284988,ENST00000643304,LINC02203
ENSG00000259168,ENST00000556642,
ENSG00000259168,ENST00000557170,
ENSG00000288577,ENST00000673815,
ENSG00000274364,ENST00000614396,
ENSG00000235313,ENST00000421894,HM13-IT1
ENSG00000230613,ENST00000412178,HM13-AS1
ENSG00000206187,ENST00000383019,LINC02346
ENSG00000206187,ENST00000557171,LINC02346
ENSG00000206187,ENST00000665430,LINC02346
ENSG00000206187,ENST00000659855,LINC02346
ENSG00000206187,ENST00000666764,LINC02346
ENSG00000206187,ENST00000669776,LINC02346
ENSG00000206187,ENST00000659702,LINC02346
ENSG00000206187,ENST00000659028,LINC02346
ENSG00000206187,ENST00000665071,LINC02346
ENSG00000206187,ENST00000669487,LINC02346
ENSG00000206187,ENST00000662457,LINC02346
ENSG00000206187,ENST00000654579,LINC02346
ENSG00000206187,ENST00000654388,LINC02346
ENSG00000278276,ENST00000611296,
ENSG00000235731,ENST00000651932,LINC02250
ENSG00000235731,ENST00000422117,LINC02250
ENSG00000235731,ENST00000655390,LINC02250
ENSG00000235731,ENST00000659420,LINC02250
ENSG00000235731,ENST00000660564,LINC02250
ENSG00000235731,ENST00000665366,LINC02250
ENSG00000235731,ENST00000656957,LINC02250
ENSG00000236559,ENST00000412972,BCL2L1-AS1
ENSG00000281376,ENST00000629058,ABALON
ENSG00000257647,ENST00000546615,
ENSG00000249382,ENST00000512911,LINC02619
ENSG00000249382,ENST00000514707,LINC02619
ENSG00000249382,ENST00000655838,LINC02619
ENSG00000249382,ENST00000670153,LINC02619
ENSG00000249382,ENST00000660037,LINC02619
ENSG00000249382,ENST00000669647,LINC02619
ENSG00000249382,ENST00000669862,LINC02619
ENSG00000249382,ENST00000665406,LINC02619
ENSG00000249382,ENST00000664747,LINC02619
ENSG00000255351,ENST00000526867,
ENSG00000254878,ENST00000531763,
ENSG00000230483,ENST00000433035,
ENSG00000287375,ENST00000670521,
ENSG00000272732,ENST00000608770,
ENSG00000287665,ENST00000658333,
ENSG00000260400,ENST00000562082,
ENSG00000255496,ENST00000530663,
ENSG00000237149,ENST00000466942,ZNF503-AS2
ENSG00000237149,ENST00000486015,ZNF503-AS2
ENSG00000237149,ENST00000425916,ZNF503-AS2
ENSG00000237149,ENST00000491557,ZNF503-AS2
ENSG00000237149,ENST00000484411,ZNF503-AS2
ENSG00000237149,ENST00000527641,ZNF503-AS2
ENSG00000227719,ENST00000449931,
ENSG00000226163,ENST00000431638,
ENSG00000239715,ENST00000497017,
ENSG00000238258,ENST00000451530,
ENSG00000242611,ENST00000478759,
ENSG00000229543,ENST00000434440,
ENSG00000240859,ENST00000648846,
ENSG00000240859,ENST00000484550,
ENSG00000240859,ENST00000479592,
ENSG00000240859,ENST00000471299,
ENSG00000240859,ENST00000492208,
ENSG00000240859,ENST00000664368,
ENSG00000254622,ENST00000532874,NAV2-AS4
ENSG00000204049,ENST00000372387,
ENSG00000287404,ENST00000669568,
ENSG00000231082,ENST00000436500,LINC02655
ENSG00000255175,ENST00000529017,LINC02759
ENSG00000255175,ENST00000531882,LINC02759
ENSG00000255175,ENST00000664750,LINC02759
ENSG00000255175,ENST00000659609,LINC02759
ENSG00000255175,ENST00000664639,LINC02759
ENSG00000255175,ENST00000662265,LINC02759
ENSG00000261076,ENST00000562575,
ENSG00000242474,ENST00000462565,
ENSG00000242474,ENST00000480919,
ENSG00000242474,ENST00000497320,
ENSG00000242474,ENST00000487884,
ENSG00000242474,ENST00000659412,
ENSG00000242474,ENST00000665089,
ENSG00000242474,ENST00000660888,
ENSG00000242474,ENST00000661789,
ENSG00000242474,ENST00000655134,
ENSG00000242474,ENST00000658260,
ENSG00000242474,ENST00000655278,
ENSG00000242474,ENST00000663267,
ENSG00000242474,ENST00000667371,
ENSG00000242474,ENST00000653553,
ENSG00000255300,ENST00000527828,LINC02745
ENSG00000255300,ENST00000534059,LINC02745
ENSG00000255300,ENST00000663570,LINC02745
ENSG00000255300,ENST00000667585,LINC02745
ENSG00000255179,ENST00000534653,
ENSG00000232725,ENST00000434284,
ENSG00000232725,ENST00000416854,
ENSG00000286626,ENST00000664488,
ENSG00000260739,ENST00000565129,
ENSG00000259443,ENST00000560839,
ENSG00000255388,ENST00000526978,LINC02741
ENSG00000255388,ENST00000531210,LINC02741
ENSG00000255388,ENST00000655470,LINC02741
ENSG00000255388,ENST00000657598,LINC02741
ENSG00000255388,ENST00000665237,LINC02741
ENSG00000188365,ENST00000455866,
ENSG00000225146,ENST00000418941,
ENSG00000255029,ENST00000530389,
ENSG00000255029,ENST00000668970,
ENSG00000254540,ENST00000534543,
ENSG00000285621,ENST00000648376,
ENSG00000283117,ENST00000634803,MGC4859
ENSG00000286521,ENST00000656758,
ENSG00000272745,ENST00000609858,
ENSG00000254418,ENST00000534587,SPON1-AS1
ENSG00000234854,ENST00000416090,LINC00676
ENSG00000223404,ENST00000422074,LINC00397
ENSG00000223404,ENST00000606785,LINC00397
ENSG00000287345,ENST00000667004,
ENSG00000287122,ENST00000656782,
ENSG00000270002,ENST00000474115,
ENSG00000233258,ENST00000432108,
ENSG00000260986,ENST00000568414,
ENSG00000281113,ENST00000630145,
ENSG00000234942,ENST00000630182,GRID1-AS1
ENSG00000234942,ENST00000628016,GRID1-AS1
ENSG00000234942,ENST00000443311,GRID1-AS1
ENSG00000234942,ENST00000668011,GRID1-AS1
ENSG00000246225,ENST00000525963,
ENSG00000246225,ENST00000528701,
ENSG00000246225,ENST00000499625,
ENSG00000246225,ENST00000663618,
ENSG00000246225,ENST00000661691,
ENSG00000280703,ENST00000630916,
ENSG00000286275,ENST00000654177,
ENSG00000254516,ENST00000532562,LINC02760
ENSG00000254594,ENST00000527283,LINC02686
ENSG00000254594,ENST00000534492,LINC02686
ENSG00000254577,ENST00000394183,
ENSG00000233871,ENST00000449852,DLG5-AS1
ENSG00000269256,ENST00000597938,
ENSG00000259150,ENST00000668127,LINC00929
ENSG00000259150,ENST00000556159,LINC00929
ENSG00000259150,ENST00000658161,LINC00929
ENSG00000259150,ENST00000557672,LINC00929
ENSG00000259150,ENST00000669086,LINC00929
ENSG00000259150,ENST00000663189,LINC00929
ENSG00000259150,ENST00000665897,LINC00929
ENSG00000259150,ENST00000663624,LINC00929
ENSG00000259150,ENST00000662745,LINC00929
ENSG00000259150,ENST00000556213,LINC00929
ENSG00000259150,ENST00000655230,LINC00929
ENSG00000259150,ENST00000663322,LINC00929
ENSG00000259150,ENST00000553382,LINC00929
ENSG00000259150,ENST00000655889,LINC00929
ENSG00000259150,ENST00000653950,LINC00929
ENSG00000259150,ENST00000666709,LINC00929
ENSG00000259150,ENST00000665527,LINC00929
ENSG00000259150,ENST00000557523,LINC00929
ENSG00000259150,ENST00000656772,LINC00929
ENSG00000259150,ENST00000653113,LINC00929
ENSG00000259150,ENST00000658029,LINC00929
ENSG00000255308,ENST00000527978,CSRP3-AS1
ENSG00000283405,ENST00000636173,
ENSG00000283405,ENST00000652795,
ENSG00000283405,ENST00000637005,
ENSG00000283405,ENST00000662369,
ENSG00000224218,ENST00000449007,
ENSG00000251219,ENST00000514427,LINC01217
ENSG00000251219,ENST00000657311,LINC01217
ENSG00000272767,ENST00000609436,JMJD1C-AS1
ENSG00000237267,ENST00000454178,LINC01519
ENSG00000250696,ENST00000504301,
ENSG00000250696,ENST00000505646,
ENSG00000286490,ENST00000667708,
ENSG00000250775,ENST00000508825,
ENSG00000250775,ENST00000658248,
ENSG00000258853,ENST00000553644,
ENSG00000258710,ENST00000553416,LINC01193
ENSG00000258710,ENST00000554817,LINC01193
ENSG00000258710,ENST00000557312,LINC01193
ENSG00000258710,ENST00000554209,LINC01193
ENSG00000258710,ENST00000567916,LINC01193
ENSG00000258710,ENST00000654471,LINC01193
ENSG00000258710,ENST00000665454,LINC01193
ENSG00000258710,ENST00000665683,LINC01193
ENSG00000258710,ENST00000668088,LINC01193
ENSG00000258710,ENST00000655788,LINC01193
ENSG00000258710,ENST00000654677,LINC01193
ENSG00000258710,ENST00000669291,LINC01193
ENSG00000258710,ENST00000659492,LINC01193
ENSG00000258710,ENST00000670123,LINC01193
ENSG00000258710,ENST00000665633,LINC01193
ENSG00000258710,ENST00000668544,LINC01193
ENSG00000258710,ENST00000666366,LINC01193
ENSG00000258710,ENST00000663152,LINC01193
ENSG00000258710,ENST00000661454,LINC01193
ENSG00000258710,ENST00000663648,LINC01193
ENSG00000258710,ENST00000670349,LINC01193
ENSG00000258710,ENST00000662062,LINC01193
ENSG00000258710,ENST00000664036,LINC01193
ENSG00000258710,ENST00000660895,LINC01193
ENSG00000258710,ENST00000653373,LINC01193
ENSG00000258710,ENST00000657529,LINC01193
ENSG00000258710,ENST00000653412,LINC01193
ENSG00000258710,ENST00000653673,LINC01193
ENSG00000258710,ENST00000653450,LINC01193
ENSG00000258710,ENST00000658496,LINC01193
ENSG00000258710,ENST00000670237,LINC01193
ENSG00000258710,ENST00000660153,LINC01193
ENSG00000258710,ENST00000659808,LINC01193
ENSG00000258710,ENST00000661835,LINC01193
ENSG00000258710,ENST00000666174,LINC01193
ENSG00000235931,ENST00000521074,LINC01553
ENSG00000235931,ENST00000444900,LINC01553
ENSG00000235931,ENST00000430888,LINC01553
ENSG00000286990,ENST00000657505,
ENSG00000235445,ENST00000429618,
ENSG00000234913,ENST00000441167,
ENSG00000225335,ENST00000426483,
ENSG00000225335,ENST00000607927,
ENSG00000225335,ENST00000622035,
ENSG00000286508,ENST00000661649,
ENSG00000286428,ENST00000671261,
ENSG00000225929,ENST00000449652,
ENSG00000238113,ENST00000427509,LINC01410
ENSG00000238113,ENST00000424345,LINC01410
ENSG00000238113,ENST00000452184,LINC01410
ENSG00000238113,ENST00000667536,LINC01410
ENSG00000238113,ENST00000664868,LINC01410
ENSG00000238113,ENST00000663670,LINC01410
ENSG00000238113,ENST00000660304,LINC01410
ENSG00000238113,ENST00000659835,LINC01410
ENSG00000236414,ENST00000422697,
ENSG00000229618,ENST00000639998,
ENSG00000229618,ENST00000638964,
ENSG00000229618,ENST00000443947,
ENSG00000229618,ENST00000640300,
ENSG00000229618,ENST00000411542,
ENSG00000229618,ENST00000638774,
ENSG00000229618,ENST00000657198,
ENSG00000229618,ENST00000658555,
ENSG00000229618,ENST00000669103,
ENSG00000229618,ENST00000656893,
ENSG00000229618,ENST00000663907,
ENSG00000278840,ENST00000621819,
ENSG00000259906,ENST00000563502,
ENSG00000259906,ENST00000567770,
ENSG00000236896,ENST00000411981,
ENSG00000260454,ENST00000563268,
ENSG00000260454,ENST00000655868,
ENSG00000260454,ENST00000653201,
ENSG00000260454,ENST00000655562,
ENSG00000260454,ENST00000661568,
ENSG00000260454,ENST00000662091,
ENSG00000258594,ENST00000553822,
ENSG00000229043,ENST00000423008,ZFAND2A-DT
ENSG00000229043,ENST00000660500,ZFAND2A-DT
ENSG00000229043,ENST00000662926,ZFAND2A-DT
ENSG00000229043,ENST00000422230,ZFAND2A-DT
ENSG00000229043,ENST00000659975,ZFAND2A-DT
ENSG00000229043,ENST00000413706,ZFAND2A-DT
ENSG00000229043,ENST00000655003,ZFAND2A-DT
ENSG00000248373,ENST00000506148,
ENSG00000248373,ENST00000515649,
ENSG00000248373,ENST00000506386,
ENSG00000248373,ENST00000671069,
ENSG00000235518,ENST00000451816,
ENSG00000287233,ENST00000662966,
ENSG00000258970,ENST00000557025,
ENSG00000254499,ENST00000532913,
ENSG00000237054,ENST00000424245,PRMT5-AS1
ENSG00000237054,ENST00000609885,PRMT5-AS1
ENSG00000237054,ENST00000457443,PRMT5-AS1
ENSG00000237054,ENST00000599580,PRMT5-AS1
ENSG00000237054,ENST00000595662,PRMT5-AS1
ENSG00000237054,ENST00000587245,PRMT5-AS1
ENSG00000237054,ENST00000590290,PRMT5-AS1
ENSG00000228604,ENST00000434043,
ENSG00000228604,ENST00000425746,
ENSG00000231253,ENST00000653890,LINC01640
ENSG00000231253,ENST00000452505,LINC01640
ENSG00000231253,ENST00000670696,LINC01640
ENSG00000231253,ENST00000659583,LINC01640
ENSG00000232712,ENST00000616177,KIZ-AS1
ENSG00000232712,ENST00000443753,KIZ-AS1
ENSG00000232712,ENST00000433213,KIZ-AS1
ENSG00000286110,ENST00000651136,
ENSG00000286110,ENST00000650707,
ENSG00000233817,ENST00000437712,
ENSG00000228622,ENST00000447396,
ENSG00000285483,ENST00000647310,
ENSG00000268531,ENST00000594169,
ENSG00000230741,ENST00000453924,
ENSG00000255145,ENST00000529965,STX17-DT
ENSG00000255145,ENST00000655615,STX17-DT
ENSG00000255145,ENST00000662355,STX17-DT
ENSG00000255145,ENST00000657190,STX17-DT
ENSG00000232081,ENST00000445391,LARGE-IT1
ENSG00000224973,ENST00000448275,LARGE-AS1
ENSG00000224973,ENST00000664675,LARGE-AS1
ENSG00000224973,ENST00000453336,LARGE-AS1
ENSG00000224973,ENST00000424291,LARGE-AS1
ENSG00000224973,ENST00000663088,LARGE-AS1
ENSG00000224973,ENST00000438159,LARGE-AS1
ENSG00000224973,ENST00000661135,LARGE-AS1
ENSG00000224973,ENST00000450974,LARGE-AS1
ENSG00000224973,ENST00000416275,LARGE-AS1
ENSG00000275457,ENST00000622628,
ENSG00000251175,ENST00000504955,GSTCD-AS1
ENSG00000251175,ENST00000506527,GSTCD-AS1
ENSG00000251175,ENST00000509003,GSTCD-AS1
ENSG00000272856,ENST00000609450,
ENSG00000250467,ENST00000508038,PHOX2B-AS1
ENSG00000251059,ENST00000512502,PRKG2-AS1
ENSG00000251059,ENST00000505175,PRKG2-AS1
ENSG00000251059,ENST00000663090,PRKG2-AS1
ENSG00000284500,ENST00000640932,
ENSG00000284500,ENST00000640541,
ENSG00000284500,ENST00000640881,
ENSG00000284500,ENST00000639217,
ENSG00000284500,ENST00000640156,
ENSG00000284500,ENST00000669194,
ENSG00000229262,ENST00000429853,
ENSG00000260959,ENST00000565943,
ENSG00000287954,ENST00000667370,
ENSG00000230010,ENST00000666293,
ENSG00000230010,ENST00000457009,
ENSG00000230010,ENST00000412241,
ENSG00000250740,ENST00000511059,
ENSG00000250740,ENST00000512514,
ENSG00000237259,ENST00000436848,ZNF133-AS1
ENSG00000237282,ENST00000423033,LINC00851
ENSG00000237282,ENST00000594642,LINC00851
ENSG00000286664,ENST00000666578,
ENSG00000272692,ENST00000609200,
ENSG00000225988,ENST00000443469,LAMP5-AS1
ENSG00000255270,ENST00000528204,NAV2-IT1
ENSG00000262884,ENST00000574885,
ENSG00000286740,ENST00000657954,
ENSG00000232738,ENST00000428769,
ENSG00000286470,ENST00000656748,
ENSG00000228478,ENST00000420389,
ENSG00000270412,ENST00000605631,
ENSG00000284977,ENST00000645182,
ENSG00000284977,ENST00000647455,
ENSG00000284977,ENST00000644180,
ENSG00000284977,ENST00000645420,
ENSG00000284977,ENST00000647206,
ENSG00000284977,ENST00000644986,
ENSG00000284977,ENST00000421509,
ENSG00000284977,ENST00000661126,
ENSG00000274269,ENST00000619766,
ENSG00000204446,ENST00000623052,LINC02872
ENSG00000225626,ENST00000439418,C9orf135-DT
ENSG00000225626,ENST00000453410,C9orf135-DT
ENSG00000225626,ENST00000652595,C9orf135-DT
ENSG00000225626,ENST00000526458,C9orf135-DT
ENSG00000225626,ENST00000660402,C9orf135-DT
ENSG00000225626,ENST00000655860,C9orf135-DT
ENSG00000225626,ENST00000662063,C9orf135-DT
ENSG00000224078,ENST00000551631,SNHG14
ENSG00000224078,ENST00000551361,SNHG14
ENSG00000224078,ENST00000553134,SNHG14
ENSG00000224078,ENST00000551938,SNHG14
ENSG00000224078,ENST00000552781,SNHG14
ENSG00000224078,ENST00000640631,SNHG14
ENSG00000224078,ENST00000604135,SNHG14
ENSG00000224078,ENST00000549804,SNHG14
ENSG00000224078,ENST00000547292,SNHG14
ENSG00000224078,ENST00000664256,SNHG14
ENSG00000224078,ENST00000546682,SNHG14
ENSG00000224078,ENST00000665906,SNHG14
ENSG00000224078,ENST00000671374,SNHG14
ENSG00000224078,ENST00000553149,SNHG14
ENSG00000224078,ENST00000441592,SNHG14
ENSG00000224078,ENST00000424208,SNHG14
ENSG00000224078,ENST00000414175,SNHG14
ENSG00000224078,ENST00000656420,SNHG14
ENSG00000224078,ENST00000424333,SNHG14
ENSG00000224078,ENST00000663446,SNHG14
ENSG00000224078,ENST00000453082,SNHG14
ENSG00000224078,ENST00000452731,SNHG14
ENSG00000224078,ENST00000663600,SNHG14
ENSG00000224078,ENST00000580438,SNHG14
ENSG00000224078,ENST00000671491,SNHG14
ENSG00000224078,ENST00000662834,SNHG14
ENSG00000224078,ENST00000668444,SNHG14
ENSG00000224078,ENST00000655143,SNHG14
ENSG00000224078,ENST00000657095,SNHG14
ENSG00000224078,ENST00000660956,SNHG14
ENSG00000224078,ENST00000657011,SNHG14
ENSG00000224078,ENST00000626200,SNHG14
ENSG00000224078,ENST00000661110,SNHG14
ENSG00000224078,ENST00000658769,SNHG14
ENSG00000224078,ENST00000663996,SNHG14
ENSG00000224078,ENST00000671079,SNHG14
ENSG00000224078,ENST00000655965,SNHG14
ENSG00000224078,ENST00000655954,SNHG14
